"bis_player_id","pick_round","pick_number","display_pick_number","round_pick_number","headshot_link","is_drafted","is_pass","year","school_name","person_id","person_full_name","person_link","person_first_name","person_last_name","person_primary_number","person_birth_date","person_current_age","person_birth_city","person_birth_state_province","person_birth_country","person_height","person_weight","person_active","person_use_name","person_use_last_name","person_middle_name","person_boxscore_name","person_nick_name","person_gender","person_is_player","person_is_verified","person_draft_year","person_mlb_debut_date","person_name_first_last","person_name_slug","person_first_last_name","person_last_first_name","person_last_init_name","person_init_last_name","person_full_fml_name","person_full_lfm_name","person_strike_zone_top","person_strike_zone_bottom","person_pronunciation","person_last_played_date","person_name_title","person_name_suffix","person_death_date","person_death_city","person_death_state_province","person_death_country","person_name_matrilineal","person_primary_position_code","person_primary_position_name","person_primary_position_type","person_primary_position_abbreviation","person_bat_side_code","person_bat_side_description","person_pitch_hand_code","person_pitch_hand_description","team_all_star_status","team_id","team_name","team_link","team_spring_league_id","team_spring_league_name","team_spring_league_link","team_spring_league_abbreviation","draft_type_code","draft_type_description","draft_year","rank","pick_value","signing_bonus","scouting_report","blurb","home_city","home_state","home_country","school_city","school_country","school_state","school_school_class"
787476,5,138,138,6,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/681134/headshot/draft/current",TRUE,FALSE,2021,"North Carolina",681134,"Caleb Roberts","/api/v1/people/681134","Caleb","Roberts",NA,"2000-02-09",26,"West Palm Beach","FL","USA","6' 1""",195,TRUE,"Caleb","Roberts","Michael","Roberts, Ca",NA,"M",TRUE,TRUE,2021,NA,"Caleb Roberts","caleb-roberts-681134","Caleb Roberts","Roberts, Caleb","Roberts, C","C Roberts","Caleb Michael Roberts","Roberts, Caleb Michael",3.255,1.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Outfield","Outfielder","OF","L","Left","R","Right","N",109,"Arizona Diamondbacks","/api/v1/teams/109",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2021,NA,402000,402000,NA,"Though he has been a right fielder for most of his college career, Roberts has experience as a catcher and scouts are intrigued with the idea of putting him behind the plate in pro ball. He's a left-handed hitter with some patience, power and solid arm strength. He batted .270/.442/.476 with 10 homers in 55 games this spring.","Coral Springs","Florida","USA",NA,"USA","NC","4YR JR"
776241,5,144,144,12,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/673990/headshot/draft/current",TRUE,FALSE,2021,"Baylor",673990,"Andy Thomas","/api/v1/people/673990","Andrew","Thomas",66,"1998-06-17",27,"San Diego","CA","USA","6' 1""",210,TRUE,"Andy","Thomas","James","Thomas, A",NA,"M",TRUE,TRUE,2021,NA,"Andy Thomas","andy-thomas-673990","Andy Thomas","Thomas, Andy","Thomas, A","A Thomas","Andrew James Thomas","Thomas, Andrew James",3.255,1.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","L","Left","R","Right","N",136,"Seattle Mariners","/api/v1/teams/136",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2021,NA,379000,25000,NA,NA,"San Diego","California","USA",NA,"USA","TX","4YR SR"
5018308,5,147,147,15,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/696140/headshot/draft/current",TRUE,FALSE,2021,"Duke",696140,"Ethan Murray","/api/v1/people/696140","Ethan","Murray",NA,"2000-05-13",25,"Prince Frederick","MD","USA","5' 11""",201,TRUE,"Ethan","Murray","Michael","Murray",NA,"M",TRUE,TRUE,2021,NA,"Ethan Murray","ethan-murray-696140","Ethan Murray","Murray, Ethan","Murray, E","E Murray","Ethan Michael Murray","Murray, Ethan Michael",3.165,1.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","R","Right","R","Right","N",158,"Milwaukee Brewers","/api/v1/teams/158",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2021,NA,367900,272500,NA,"A .296/.397/.429 hitter with 10 steals this spring, Murray stands out more for his instincts than his physical ability and projects as a utility man at the big league level. He's overly aggressive with a right-handed swing that gets too long and has fringy speed, with his solid arm grading as his lone better than average tool","Crozet","Virginia","USA",NA,"USA","NC","4YR JR"
5010213,5,148,148,16,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/680810/headshot/draft/current",TRUE,FALSE,2021,"Wright State University",680810,"Quincy Hamilton","/api/v1/people/680810","Quincy","Hamilton",NA,"1998-06-12",27,"Anchorage","AK","USA","5' 9""",190,TRUE,"Quincy","Hamilton","Rashaad","Hamilton",NA,"M",TRUE,TRUE,2021,NA,"Quincy Hamilton","quincy-hamilton-680810","Quincy Hamilton","Hamilton, Quincy","Hamilton, Q","Q Hamilton","Quincy Rashaad Hamilton","Hamilton, Quincy Rashaad",3.076,1.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Outfield","Outfielder","OF","L","Left","L","Left","N",117,"Houston Astros","/api/v1/teams/117",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,364400,47500,NA,NA,"Germantown","Ohio","USA",NA,"USA","OH","4YR 5S"
787423,5,149,149,17,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/680918/headshot/draft/current",TRUE,FALSE,2021,"South Carolina",680918,"Brady Allen","/api/v1/people/680918","Brady","Allen",94,"1999-09-03",26,"Lakeland","FL","USA","6' 0""",218,TRUE,"Brady","Allen",NA,"Allen, B",NA,"M",TRUE,TRUE,2021,NA,"Brady Allen","brady-allen-680918","Brady Allen","Allen, Brady","Allen, B","B Allen","Brady  Allen","Allen, Brady ",3.21,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","Outfielder","Outfielder","RF","R","Right","L","Left","N",146,"Miami Marlins","/api/v1/teams/146",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,193,360800,358300,"https://atmlb.com/2T6NHHN","Allen's ability to do a little bit of everything combined with his instincts and hustle made him an immediate starter at South Carolina and have endeared him to scouts during his three years with the Gamecocks. He reached double figures in homers and steals by mid-May and could have average tools across the board if he makes adjustments at the plate. He's a gut-feel guy for enough clubs that he could fit in the first five rounds. A rare bats-right, throws-left player, Allen should be able to hit for average with his swing, feel for hitting and ability to handle both velocity and breaking balls. He hasn't done so consistently in college, however, because he makes too much groundball contact and struggles against changeups. His plus raw power translates into average home run production, and it's playing better to all fields in 2021. Allen has average speed but plays faster than that on the bases and in center field because of his quick first step and his instincts. He's an average defender in center field and solid in right field, where he has just enough arm strength. He might be more of a platoon player or a fourth outfielder, though he has the makeup to exceed expectations.","Lakeland","Florida","USA",NA,"USA","SC","4YR JR"
783241,5,153,153,21,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/676205/headshot/draft/current",TRUE,FALSE,2021,"Oklahoma",676205,"Tyler Hardman","/api/v1/people/676205","Tyler","Hardman",NA,"1999-01-27",27,"Mission Viejo","CA","USA","6' 2""",228,TRUE,"Tyler","Hardman","Ryan","Hardman",NA,"M",TRUE,TRUE,2021,NA,"Tyler Hardman","tyler-hardman-676205","Tyler Hardman","Hardman, Tyler","Hardman, T","T Hardman","Tyler Ryan Hardman","Hardman, Tyler Ryan",3.299,1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","R","Right","R","Right","N",147,"New York Yankees","/api/v1/teams/147",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,194,346800,200000,"https://atmlb.com/2UIiI5v","A Rockies 37th-round pick out of a California high school in 2017, Hardman starred in the Cape Cod League two summers later, winning all-star recognition and the home run derby while ranking third with eight homers in 44 games. But he didn't get a chance to build on that momentum during the shortened college season in 2020, when he went unselected in the five-round Draft. He used his pandemic downtime to get into better shape, which has paid off with him becoming one of the best all-around offensive players and the batting champion (.397) in the Big 12 Conference this spring. After dropping 20 pounds, Hardman is displaying better bat speed from the right side of the plate. He tracks balls well, hits high velocity as well as offspeed pitches and draws walks because he isn't afraid to work deep counts (which also leads to strikeouts). With his quicker bat to go with his strength and the leverage in his 6-foot-3 frame, he's better able to translate his at least plus raw power into home run production to all fields. Though he's moving better than ever, Hardman is still a below-average runner who may be limited to first base. He needs to clean up his footwork but projects as an average defender with arm strength to match. He played mostly third base on the Cape but would have a long ways to go to become adequate at the hot corner, while left field could be a more realistic option for expanding his defensive horizons.","Kennesaw","Georgia","USA",NA,"USA","OK","4YR SR"
5000707,5,154,154,22,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/687608/headshot/draft/current",TRUE,FALSE,2021,"Tennessee",687608,"Liam Spence","/api/v1/people/687608","Liam","Spence",NA,"1998-04-09",27,"Geelong","VIC","Australia","6' 1""",195,TRUE,"Liam","Spence","John","Spence",NA,"M",TRUE,TRUE,2021,NA,"Liam Spence","liam-spence-687608","Liam Spence","Spence, Liam","Spence, L","L Spence","Liam John Spence","Spence, Liam John",3.255,1.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","R","Right","R","Right","N",112,"Chicago Cubs","/api/v1/teams/112",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2021,NA,343400,135000,NA,"An Australian whose older brother Josh pitched in the big leagues, Spence helped Central Arizona CC win the 2019 Junior College World Series and sparked Tennessee to the 2021 College World Series in his lone full season in Knoxville. He batted .336/.472/.459, led the Southeastern Conference in on-base percentage and ranked fifth in NCAA Division I with 54 walks with a patient, contact-oriented approach that yields little power from the right side of the plate. While he's older than most Draftees at 23 years and three months, his on-base ability, plus speed and ability to make routine plays at shortstop make him one of the better discount prospects available.","Knoxville","Tennessee","USA",NA,"USA","TN","4YR SR"
5010024,5,157,157,25,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/680672/headshot/draft/current",TRUE,FALSE,2021,"Georgia Tech",680672,"Luke Waddell","/api/v1/people/680672","Luke","Waddell",82,"1998-07-13",27,"Loveland","OH","USA","5' 7""",180,TRUE,"Luke","Waddell","Thomas","Waddell",NA,"M",TRUE,TRUE,2021,NA,"Luke Waddell","luke-waddell-680672","Luke Waddell","Waddell, Luke","Waddell, L","L Waddell","Luke Thomas Waddell","Waddell, Luke Thomas",3.285,1.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","L","Left","R","Right","N",144,"Atlanta Braves","/api/v1/teams/144",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,333300,247500,NA,"Scouts have had interest in Waddell in the previous Drafts but he didn't make himself signable enough to get picked higher than the 32nd round (Diamondbacks) in 2019 or selected in the five-round Draft a year ago. One of the best contact hitters in college baseball, he had nearly twice as many walks (30) as strikeouts (16) while batting .309/.402/.474 this spring. A left-handed hitter, he has added some strength this year but still is a hit-over-power guy with solid speed and arm strength.","Loveland","Ohio","USA",NA,"USA","GA","4YR SR"
5000676,5,158,158,26,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/675430/headshot/draft/current",TRUE,FALSE,2021,"Vanderbilt",675430,"CJ Rodriguez","/api/v1/people/675430","Carlos","Rodriguez",NA,"2000-07-07",25,"Whitter","CA","USA","5' 7""",190,TRUE,"CJ","Rodriguez","Alberto","Rodriguez",NA,"M",TRUE,TRUE,2021,NA,"CJ Rodriguez","cj-rodriguez-675430","CJ Rodriguez","Rodriguez, CJ","Rodriguez, C","C Rodriguez","Carlos Alberto Rodriguez","Rodriguez, Carlos Alberto",2.987,1.508,NA,NA,"Jr.","Jr.",NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",133,"Athletics","/api/v1/teams/133",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2021,235,330100,400000,"https://atmlb.com/2T5BsLD","With Ty Duvall and Dominic Keegan sidelined at the start of the 2020 season, Rodriguez suddenly became Vanderbilt's regular catcher as a freshman. He showed the ability to handle college baseball's most talented pitching staff and has boosted his profile by providing more offense this spring. Most teams project him as a quality backup, though a club that thinks he can hit enough to be regular could take him in the top four rounds. Rodriguez has soft hands and does a nice job of receiving and blocking pitches, and he moves fine behind the plate despite bottom-of-the-scale speed. His arm earns average-to-solid grades and plays up because he makes accurate throws. He has strong leadership skills and earns praise for his ability to manage a game and his pitchers. Rodriguez focuses on making contact with a simple right-handed swing. He's rarely fooled at the plate, controls the strike zone and hits the ball where it's pitched. He's walking more often and driving the ball more consistently in 2021 after rarely doing so a year ago, but he still figures to top out at 10-12 home runs annually.","Newport Beach","California","USA",NA,"USA","TN","4YR SO"
787470,5,160,160,28,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/681132/headshot/draft/current",TRUE,FALSE,2021,"Tennessee",681132,"Max Ferguson","/api/v1/people/681132","Max","Ferguson",90,"1999-08-23",26,"Jacksonville","FL","USA","6' 1""",180,TRUE,"Max","Ferguson","Tucker","Ferguson",NA,"M",TRUE,TRUE,2021,NA,"Max Ferguson","max-ferguson-681132","Max Ferguson","Ferguson, Max","Ferguson, M","M Ferguson","Max Tucker Ferguson","Ferguson, Max Tucker",3.411,1.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Second Base","Infielder","2B","L","Left","R","Right","N",135,"San Diego Padres","/api/v1/teams/135",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2021,144,324100,324100,"https://atmlb.com/2Sr4HrU","The Volunteers have their deepest group of position players in years and Ferguson entered 2021 considered as their best hitting prospect since Nick Senzel, the No. 2 overall pick in 2016. Viewed as similar to Senzel as a hit-over-power guy with the tools to play all over the diamond, Ferguson had a chance to climb into the first round. While he helped Tennessee reach the College World Series for the first time since 2005, he had a mystifying season as he lost weight and changed his approach at the plate. In the past, Ferguson displayed a sweet left-handed swing, controlled the strike zone extremely well and barreled balls with ease. Though his strength and bat speed decreased this spring, he also looked to drive the ball in the air to his pull side much more often than in the past. He did produce more home runs and continued to draw walks, but he also made less contact, had trouble catching up to quality fastballs and struggled against sliders. With speed that consistently plays at plus and flashes better than that, as well as good instincts on the bases, Ferguson is a threat to steal. He's a smooth defender at second base and turns double plays well. He has the actions to play at shortstop and his internal clock might make up for his average arm there, and he definitely has the quickness to handle center field if desired.","Jacksonville Beach","Florida","USA",NA,"USA","TN","4YR JR"
5003612,6,163,163,1,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/690448/headshot/draft/current",TRUE,FALSE,2021,"San Diego State",690448,"Mike Jarvis","/api/v1/people/690448","Michael","Jarvis",NA,"1998-05-12",27,"San Diego","CA","USA","5' 10""",180,TRUE,"Mike","Jarvis","Robert","Jarvis",NA,"M",TRUE,TRUE,2021,NA,"Mike Jarvis","mike-jarvis-690448","Mike Jarvis","Jarvis, Mike","Jarvis, M","M Jarvis","Michael Robert Jarvis","Jarvis, Michael Robert",3.121,1.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","R","Right","R","Right","N",134,"Pittsburgh Pirates","/api/v1/teams/134",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,315400,7500,NA,NA,"San Diego","California","USA",NA,"USA","CA","4YR SR"
5001604,6,165,165,3,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/689456/headshot/draft/current",TRUE,FALSE,2021,"NC State",689456,"Austin Murr","/api/v1/people/689456","Austin","Murr",NA,"1999-01-26",27,"St. Paul","MN","USA","6' 1""",218,TRUE,"Austin","Murr","Michael","Murr",NA,"M",TRUE,TRUE,2021,NA,"Austin Murr","austin-murr-689456","Austin Murr","Murr, Austin","Murr, A","A Murr","Austin Michael Murr","Murr, Austin Michael",3.255,1.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","Outfielder","Outfielder","LF","L","Left","L","Left","N",116,"Detroit Tigers","/api/v1/teams/116",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,309500,200000,NA,NA,"Hastings","Minnesota","USA",NA,"USA","NC","4YR JR"
5019040,6,167,167,5,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/700936/headshot/draft/current",TRUE,FALSE,2021,"Tulane",700936,"Collin Burns","/api/v1/people/700936","Collin","Burns",NA,"2000-05-20",25,"Metairie","LA","USA","5' 11""",187,TRUE,"Collin","Burns","Michael","Burns",NA,"M",TRUE,TRUE,2021,NA,"Collin Burns","collin-burns-700936","Collin Burns","Burns, Collin","Burns, C","C Burns","Collin Michael Burns","Burns, Collin Michael",3.165,1.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","L","Left","R","Right","N",110,"Baltimore Orioles","/api/v1/teams/110",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,304200,375000,NA,"After batting just .243/.373/.320 in his first two seasons at Tulane, Burns added strength during the pandemic layoff and jumped to .353/.410/.571 with 20 steals this spring. A left-handed hitter with plus speed, good hands and average arm strength, he profiles best as an offensive second baseman in pro ball.","Metairie","Louisiana","USA",NA,"USA","LA","4YR JR"
5012630,6,170,170,8,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/690924/headshot/draft/current",TRUE,FALSE,2021,"Texas Tech",690924,"Braxton Fulford","/api/v1/people/690924","Braxton","Fulford",37,"1998-12-09",27,"Lubbock","TX","USA","5' 10""",190,TRUE,"Braxton","Fulford","Albert","Fulford",NA,"M",TRUE,TRUE,2021,"2025-04-16","Braxton Fulford","braxton-fulford-690924","Braxton Fulford","Fulford, Braxton","Fulford, B","B Fulford","Braxton Albert Fulford","Fulford, Braxton Albert",3.29,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",115,"Colorado Rockies","/api/v1/teams/115",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2021,NA,296400,280000,NA,NA,"Lubbock","Texas","USA",NA,"USA","TX","4YR SR"
786582,6,179,179,17,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/671217/headshot/draft/current",TRUE,FALSE,2021,"Alabama",671217,"Sam Praytor","/api/v1/people/671217","Samuel","Praytor",99,"1999-04-04",26,"Helena","AL","USA","5' 9""",210,TRUE,"Sam","Praytor","Caleb","Praytor",NA,"M",TRUE,TRUE,2021,NA,"Sam Praytor","sam-praytor-671217","Sam Praytor","Praytor, Sam","Praytor, S","S Praytor","Samuel Caleb Praytor","Praytor, Samuel Caleb",3.076,1.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",146,"Miami Marlins","/api/v1/teams/146",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,274800,200000,NA,NA,"Helena","Alabama","USA",NA,"USA","AL","4YR SR"
787488,6,180,180,18,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/681142/headshot/draft/current",TRUE,FALSE,2021,"North Carolina",681142,"Justice Thompson","/api/v1/people/681142","Justice","Thompson",NA,"2000-07-08",25,"Tampa","FL","USA","6' 4""",205,TRUE,"Justice","Thompson",NA,"Thompson",NA,"M",TRUE,TRUE,2021,NA,"Justice Thompson","justice-thompson-681142","Justice Thompson","Thompson, Justice","Thompson, J","J Thompson","Justice  Thompson","Thompson, Justice ",3.388,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Outfield","Outfielder","OF","R","Right","R","Right","N",113,"Cincinnati Reds","/api/v1/teams/113",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2021,119,272500,250000,"https://atmlb.com/3zZe6ba","Thompson drew little scouting or recruiting interest as a Tampa high schooler and was a part-timer as a Northwest Florida State JC freshman in 2019 before attracting some attention by homering three times in the state juco tournament. The shortened 2020 season and struggles at the plate last fall after transferring to North Carolina did little to enhance his profile, but he changed that in his Atlantic Coast Conference debut in February. He had a homer, a double, a bunt single, a steal and two spectacular catches in front of a large contingent of scouts, one of whom described it as a Byron Buxton-esque performance. Thompson comes with concerns about his bat but he has some of the best tools in the college class. He's a well above-average runner who's aggressive on the bases and covers a lot of ground in center field, where he's a plus defender with an average arm. He also features plus raw power, though oddly enough it's much more apparent in games than in batting practice, when he often hits without striding. On pure physical ability, Thompson would go in the first two rounds, but scouts don't like his spread-out stance and long right-handed stroke. He shows some patience at the plate, though analytically minded clubs worry about his propensity to swing and miss (especially against fastballs) and note that he produces good but not great exit velocities. He has made some progress with his swing and his ability to deal with breaking balls, but there's risk that he maxes out as a platoon player or fourth outfielder.","Tampa","Florida","USA",NA,"USA","NC","4YR JR"
766512,6,187,187,25,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669234/headshot/draft/current",TRUE,FALSE,2021,"Georgia Tech",669234,"Justyn-Henry Malloy","/api/v1/people/669234","Justyn-Henry","Malloy",55,"2000-02-19",25,"New York","NY","USA","6' 1""",212,TRUE,"Justyn-Henry","Malloy","Conrad","Malloy",NA,"M",TRUE,TRUE,2021,"2024-06-03","Justyn-Henry Malloy","justyn-henry-malloy-669234","Justyn-Henry Malloy","Malloy, Justyn-Henry","Malloy, J","J Malloy","Justyn-Henry Conrad Malloy","Malloy, Justyn-Henry Conrad",3.44,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","Outfielder","Outfielder","RF","R","Right","R","Right","N",144,"Atlanta Braves","/api/v1/teams/144",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,257400,297500,NA,"A reserve on Vanderbilt's 2019 College World Series championship team, Malloy played sparingly in two years with the Commodores before transferring to Georgia Tech and batting .308/.436/.558 with 11 homers this season. He has bat speed and strength but scouts don't love his right-handed swing and worry about his ability to hit breaking balls. He's a solid defender at the hot corner.","Bergenfield","New Jersey","USA",NA,"USA","GA","4YR JR"
5009380,7,193,193,1,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/689134/headshot/draft/current",TRUE,FALSE,2021,"San Diego State",689134,"Wyatt Hendrie","/api/v1/people/689134","Wyatt","Hendrie",NA,"1999-02-08",27,"Lancaster","CA","USA","5' 10""",200,TRUE,"Wyatt","Hendrie","James","Hendrie",NA,"M",TRUE,TRUE,2021,NA,"Wyatt Hendrie","wyatt-hendrie-689134","Wyatt Hendrie","Hendrie, Wyatt","Hendrie, W","W Hendrie","Wyatt James Hendrie","Hendrie, Wyatt James",3.121,1.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",134,"Pittsburgh Pirates","/api/v1/teams/134",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,244900,177500,NA,NA,"Palmdale","California","USA",NA,"USA","CA","4YR JR"
786759,7,197,197,5,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/680935/headshot/draft/current",TRUE,FALSE,2021,"Tennessee",680935,"Connor Pavolony","/api/v1/people/680935","Connor","Pavolony",NA,"1999-10-25",26,"Atlanta","GA","USA","6' 0""",195,TRUE,"Connor","Pavolony","Matthew","Pavolony",NA,"M",TRUE,TRUE,2021,NA,"Connor Pavolony","connor-pavolony-680935","Connor Pavolony","Pavolony, Connor","Pavolony, C","C Pavolony","Connor Matthew Pavolony","Pavolony, Connor Matthew",3.21,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",110,"Baltimore Orioles","/api/v1/teams/110",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,237000,325000,NA,NA,"Smyrna","Georgia","USA",NA,"USA","TN","4YR JR"
783245,7,202,202,10,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/675974/headshot/draft/current",TRUE,FALSE,2021,"UCLA",675974,"Kevin Kendall","/api/v1/people/675974","Kevin","Kendall",NA,"1999-06-25",26,"Long Beach","CA","USA","5' 10""",175,TRUE,"Kevin","Kendall","Andrew","Kendall",NA,"M",TRUE,TRUE,2021,NA,"Kevin Kendall","kevin-kendall-675974","Kevin Kendall","Kendall, Kevin","Kendall, K","K Kendall","Kevin Andrew Kendall","Kendall, Kevin Andrew",3.121,1.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","L","Left","R","Right","N",121,"New York Mets","/api/v1/teams/121",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,227700,200000,NA,"After missing the shortened 2020 season with an injury, Kendall returned to star atop UCLA's lineup in 2021. The big key to his success this spring was a vastly improved approach at the plate and large decrease in his whiff rate as a result, hitting for averag and getting on base, where he could use his excellent speed more frequently. He's also shown defensive flexibility in his career with the Bruins, playing center field as well as both middle infield positions.","La Mirada","California","USA",NA,"USA","CA","4YR SR"
805120,7,203,203,11,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/696285/headshot/draft/current",TRUE,FALSE,2021,"Florida",696285,"Jacob Young","/api/v1/people/696285","Jacob","Young",30,"1999-07-27",26,"Ponte Vedra","FL","USA","5' 11""",192,TRUE,"Jacob","Young","Samuel","Young",NA,"M",TRUE,TRUE,2021,"2023-08-26","Jacob Young","jacob-young-696285","Jacob Young","Young, Jacob","Young, J","J Young","Jacob Samuel Young","Young, Jacob Samuel",3.23,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","Outfielder","Outfielder","CF","R","Right","R","Right","N",120,"Washington Nationals","/api/v1/teams/120",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2021,NA,225800,275000,NA,"A plus runner who knows how to steal a base, Young is an outstanding athlete who has a solid approach at the plate and can spray the ball to all fields. There isn't a ton of pop, but there's some extra-base authority for doubles. He played left in deference to Jud Fabian in 2021 but has the skills to play center, while some scouts like him even more at second base, the position he played as a freshman for the Gators in 2019.","Ponte Vedra Beach","Florida","USA",NA,"USA","FL","4YR JR"
